Function Name,Metric Name,Device,Suspicion Score,β_normal_pid_2300005(%),β_abnormal_pid_2329762(%),Δβ(%),Z-Score(β),p-value(β),U-test p(β),μ_normal_pid_2300005,μ_abnormal_pid_2329762,Δμ,Z-Score(μ),Z-Score(log_μ),p-value(μ),U-test p(μ)
"void at::native::vectorized_elementwise_kernel<4, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::float16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)",gpu_usage,GPU 7,0.629525,0.111812,0.057600,-0.054212,-4.380554,0.000000,0.002388,10.500000,6.069000,-4.431000,-5.861662,-7.231614,0.000011,0.001804
"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)",gpu_usage,GPU 7,0.615270,0.109162,0.056183,-0.052979,-4.381932,0.000000,0.000666,10.500000,6.069050,-4.430950,-5.861596,-7.231500,0.000011,0.001804
"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, std::array<char*, 2ul>)",gpu_usage,GPU 7,0.610520,0.110887,0.058017,-0.052871,-4.316087,0.000001,0.000666,10.500000,6.069133,-4.430867,-5.861486,-7.231309,0.000011,0.001804
"void vllm::act_and_mul_kernel<c10::Half, &(c10::Half vllm::silu_kernel<c10::Half>(c10::Half const&)), true>(c10::Half*, c10::Half const*, int)",gpu_link_transmit,GPU 7,0.609212,0.304463,0.163800,-0.140663,-4.331016,0.000001,0.000666,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void vllm::act_and_mul_kernel<c10::Half, &(c10::Half vllm::silu_kernel<c10::Half>(c10::Half const&)), true>(c10::Half*, c10::Half const*, int)",gpu_link_receive,GPU 7,0.609212,0.304463,0.163800,-0.140663,-4.331016,0.000001,0.000666,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::vectorized_elementwise_kernel<4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",gpu_usage,GPU 7,0.584095,0.107863,0.056967,-0.050896,-4.244819,0.000001,0.000666,10.500000,6.069067,-4.430933,-5.861574,-7.231462,0.000011,0.001804
"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, false, false, false, false, true, false, true, false>(flash::Flash_fwd_params)",gpu_frequency,GPU 7,0.536942,0.230088,0.117350,-0.112738,-4.409209,0.000000,0.002388,118687.500000,115500.000000,-3187.500000,-0.353553,-0.353553,0.350617,0.470486
"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, false, false, false, false, true, false, true, false>(flash::Flash_fwd_params)",gpu_sm_frequency,GPU 7,0.536942,0.230088,0.117350,-0.112738,-4.409209,0.000000,0.002388,118687.500000,115500.000000,-3187.500000,-0.353553,-0.353553,0.350617,0.470486
"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",process_gpu_usage,GPU 7,0.515373,0.023075,0.011971,-0.011104,-26.873718,0.000003,0.001432,10.875000,5.571429,-5.303571,-15.000765,-19.541378,0.000002,0.000748
"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, false, false, false, false, true, false, true, false>(flash::Flash_fwd_params)",gpu_mem_used,GPU 7,0.497083,0.230088,0.117350,-0.112738,-4.409209,0.000000,0.002388,90.518500,90.518500,0.000000,0.000000,0.000000,,1.000000
"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, false, false, false, false, true, false, true, false>(flash::Flash_fwd_params)",gpu_mem_frequency,GPU 7,0.497083,0.230088,0.117350,-0.112738,-4.409209,0.000000,0.002388,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, false, false, false, false, true, false, true, false>(flash::Flash_fwd_params)",gpu_sm_util,GPU 7,0.489184,0.229988,0.120500,-0.109488,-4.291083,0.000001,0.002388,0.391500,0.326333,-0.065167,-0.189603,-0.176857,0.719066,0.131548
"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, false, false, false, false, true, false, true, false>(flash::Flash_fwd_params)",gpu_sm_occupancy,GPU 7,0.488996,0.229988,0.120500,-0.109488,-4.291083,0.000001,0.002388,0.039500,0.033333,-0.006167,-0.177489,-0.175142,0.736355,0.128036
"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, false, false, false, false, true, false, true, false>(flash::Flash_fwd_params)",gpu_link_transmit,GPU 7,0.469820,0.229988,0.120500,-0.109488,-4.291083,0.000001,0.002388,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, false, false, false, false, true, false, true, false>(flash::Flash_fwd_params)",gpu_link_receive,GPU 7,0.469820,0.229988,0.120500,-0.109488,-4.291083,0.000001,0.002388,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",gpu_frequency,GPU 7,0.452279,0.190163,0.095433,-0.094729,-4.420892,0.000000,0.000666,118687.500000,115500.000000,-3187.500000,-0.353553,-0.353553,0.350617,0.470486
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",gpu_sm_frequency,GPU 7,0.452279,0.190163,0.095433,-0.094729,-4.420892,0.000000,0.000666,118687.500000,115500.000000,-3187.500000,-0.353553,-0.353553,0.350617,0.470486
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",gpu_mem_frequency,GPU 7,0.418787,0.190163,0.095433,-0.094729,-4.420892,0.000000,0.000666,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",gpu_mem_used,GPU 7,0.418787,0.190163,0.095433,-0.094729,-4.420892,0.000000,0.000666,90.518500,90.518500,0.000000,0.000000,0.000000,,1.000000
"std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::Half>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::Half, 8>(c10::Half*, c10::Half*, c10::Half const*, float, int, int)",gpu_sm_frequency,GPU 7,0.418118,0.187163,0.097650,-0.089513,-4.317509,0.000001,0.000666,118687.500000,115500.000000,-3187.500000,-0.353553,-0.353553,0.350617,0.470486
"std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::Half>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::Half, 8>(c10::Half*, c10::Half*, c10::Half const*, float, int, int)",gpu_frequency,GPU 7,0.418118,0.187163,0.097650,-0.089513,-4.317509,0.000001,0.000666,118687.500000,115500.000000,-3187.500000,-0.353553,-0.353553,0.350617,0.470486
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",gpu_sm_util,GPU 7,0.413585,0.190312,0.097883,-0.092429,-4.297757,0.000000,0.000666,0.391500,0.326333,-0.065167,-0.189603,-0.176857,0.719066,0.131548
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",gpu_sm_occupancy,GPU 7,0.413426,0.190312,0.097883,-0.092429,-4.297757,0.000000,0.000666,0.039500,0.033333,-0.006167,-0.177489,-0.175142,0.736355,0.128036
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",gpu_sm_frequency,GPU 7,0.397384,0.174512,0.090550,-0.083962,-4.379323,0.000000,0.000666,118687.500000,115500.000000,-3187.500000,-0.353553,-0.353553,0.350617,0.470486
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",gpu_frequency,GPU 7,0.397384,0.174512,0.090550,-0.083962,-4.379323,0.000000,0.000666,118687.500000,115500.000000,-3187.500000,-0.353553,-0.353553,0.350617,0.470486
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",gpu_link_receive,GPU 7,0.397238,0.190312,0.097883,-0.092429,-4.297757,0.000000,0.000666,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",gpu_link_transmit,GPU 7,0.397238,0.190312,0.097883,-0.092429,-4.297757,0.000000,0.000666,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::Half>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::Half, 8>(c10::Half*, c10::Half*, c10::Half const*, float, int, int)",gpu_mem_frequency,GPU 7,0.386471,0.187163,0.097650,-0.089513,-4.317509,0.000001,0.000666,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
"std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::Half>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::Half, 8>(c10::Half*, c10::Half*, c10::Half const*, float, int, int)",gpu_mem_used,GPU 7,0.386471,0.187163,0.097650,-0.089513,-4.317509,0.000001,0.000666,90.518500,90.518500,0.000000,0.000000,0.000000,,1.000000
"std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::Half>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::Half, 8>(c10::Half*, c10::Half*, c10::Half const*, float, int, int)",gpu_sm_util,GPU 7,0.379678,0.187025,0.100283,-0.086742,-4.200257,0.000001,0.000666,0.391500,0.326333,-0.065167,-0.189603,-0.176857,0.719066,0.131548
"std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::Half>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::Half, 8>(c10::Half*, c10::Half*, c10::Half const*, float, int, int)",gpu_sm_occupancy,GPU 7,0.379529,0.187025,0.100283,-0.086742,-4.200257,0.000001,0.000666,0.039500,0.033333,-0.006167,-0.177489,-0.175142,0.736355,0.128036
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",gpu_mem_frequency,GPU 7,0.367699,0.174512,0.090550,-0.083962,-4.379323,0.000000,0.000666,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",gpu_mem_used,GPU 7,0.367699,0.174512,0.090550,-0.083962,-4.379323,0.000000,0.000666,90.518500,90.518500,0.000000,0.000000,0.000000,,1.000000
"std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::Half>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::Half, 8>(c10::Half*, c10::Half*, c10::Half const*, float, int, int)",gpu_link_receive,GPU 7,0.364337,0.187025,0.100283,-0.086742,-4.200257,0.000001,0.000666,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::Half>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::Half, 8>(c10::Half*, c10::Half*, c10::Half const*, float, int, int)",gpu_link_transmit,GPU 7,0.364337,0.187025,0.100283,-0.086742,-4.200257,0.000001,0.000666,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",gpu_sm_util,GPU 7,0.362777,0.174462,0.092800,-0.081662,-4.265539,0.000001,0.000666,0.391500,0.326333,-0.065167,-0.189603,-0.176857,0.719066,0.131548
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",gpu_sm_occupancy,GPU 7,0.362637,0.174462,0.092800,-0.081662,-4.265539,0.000001,0.000666,0.039500,0.033333,-0.006167,-0.177489,-0.175142,0.736355,0.128036
"void vllm::reshape_and_cache_flash_kernel<unsigned short, unsigned short, (vllm::Fp8KVCacheDataType)0>(unsigned short const*, unsigned short const*, unsigned short*, unsigned short*, long const*, long, long, long, long, long, int, int, int, float const*, float const*)",gpu_usage,GPU 7,0.354394,0.069425,0.038133,-0.031292,-4.095228,0.000001,0.000666,10.500000,6.069583,-4.430417,-5.860890,-7.230280,0.000011,0.001804
"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",gpu_sm_frequency,GPU 7,0.349997,0.158275,0.082350,-0.075925,-4.256214,0.000001,0.000666,118687.500000,115500.000000,-3187.500000,-0.353553,-0.353553,0.350617,0.470486
"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",gpu_frequency,GPU 7,0.349997,0.158275,0.082350,-0.075925,-4.256214,0.000001,0.000666,118687.500000,115500.000000,-3187.500000,-0.353553,-0.353553,0.350617,0.470486
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",gpu_link_transmit,GPU 7,0.348335,0.174462,0.092800,-0.081662,-4.265539,0.000001,0.000666,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",gpu_link_receive,GPU 7,0.348335,0.174462,0.092800,-0.081662,-4.265539,0.000001,0.000666,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
